solid,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,,6,,7,,,,4,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,7,,,,,,,,,,3,,,1,,,,,,7,3,,6,,,,,,,,,7,3,4,4,1,1,4,1,2,7,4,1,,2,7,,5,7,1,,7,7,,1,,4,4,,,,1
overcoat,,,,,,1,,,,,,7,,,,,,,,7,,,,,7,,4,,,,1,,,,,,,,,,7,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,7,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,5,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,7,7,4,5,1,4,1,2,,2,6,1,,5,,3,1,1,7,4,,7,,,6,7,5
go,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,1,6,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,,7,,,,,1,,,,,,,1,,,,,,,,,,7,,1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,1,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,2,1,1,7,2,6,7,7,1,7,1,1,,2,2,1,,,1,,,5,,,7,1,1,
same,,,,,,,,,,1,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,1,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,7,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,,,,,7,,,,,,,,,1,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,1,4,3,1,1,6,1,5,7,5,2,7,1,1,1,4,1,1,,4,1,,,5,1,,,,1,1
grandson,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,,7,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,4,,,7,,,,,,,,,,,,1,,,,,,,,,,6,,,,4,,,,,7,,,,,,,,,,,,,,,,,,7,1,7,3,1,7,6,7,6,7,7,1,7,2,7,,4,1,1,1,7,4,2,1,1,,1,1,4,,
ready,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6,,7,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,1,,7,,,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,1,,,2,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,1,7,4,1,1,5,2,6,7,3,1,7,1,1,1,,1,1,1,3,,,1,2,1,,,,1,
surprise,,,,,,,,,,1,,,,,,,,,7,,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,1,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,7,,,,,,2,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,,,,,7,,,,,,,,,,,7,,,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,1,7,4,1,2,5,2,6,7,5,1,7,1,4,1,4,2,1,,3,,1,1,5,,7,,1,,2
shine,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,,,,,,,,,,,7,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,1,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,7,,,,,6,,,,,,4,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,,7,5,7,4,1,1,7,2,6,6,3,1,,1,1,,4,1,,1,,,3,1,,1,7,7,1,1,1
ran,,,,,,,,4,,,,,,,,,,,6,,,,6,,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,7,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,4,,,7,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,7,5,2,1,7,3,6,7,7,1,,1,7,,5,1,,1,,1,6,1,6,1,,7,1,,
oxygen,,,,,,,,,4,,,,,,,,,,2,,,,7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,7,,,,,,,1,,,,,,,,,1,,,6,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,4,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,6,1,6,1,1,1,3,1,2,7,1,1,,1,7,5,,5,,,1,1,2,1,,,,4,1,1,
fast,,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,5,,,7,,,,,,,7,,,,,,,,,5,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,2,,,4,,,,,,,7,,,,,,,,,,,,,,,,,7,6,7,2,1,1,7,3,6,7,7,1,7,1,1,,,1,1,,5,1,3,1,3,1,,7,,,1
reach,,,,,,,,1,,,,,,,,,,,,,1,,,,,,6,,,,5,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,6,,,,,,,1,,,,,,,,,,,,,,7,,,,,,,6,,,,,,,1,,,,,,,,,,,,,,,,2,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,7,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,3,6,2,7,1,7,2,5,7,6,1,7,1,1,,3,3,1,1,4,1,,,3,,4,6,,,1
took,,,,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7,,,,,1,,,,,,,,,,,7,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,,6,,,,1,,7,,,,,,,,,,6,1,4,5,1,1,5,1,6,7,3,1,7,1,1,,1,2,,,3,,,1,,1,4,7,1,1,1
no,,,7,,,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,7,,,,1,7,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,3,,,,,,,,7,,,,,,,,5,,,,,,,,7,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,7,2,7,6,1,1,7,5,6,7,3,1,7,1,1,1,3,1,,1,,1,5,,5,1,,,,,
alligator,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7,7,,,,2,,,,,6,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,6,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,5,,,,7,,,,,,,,,,,5,,,,,7,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7,7,1,4,7,6,6,6,3,1,7,2,2,4,,1,1,,,,3,1,1,1,2,,2,1,
clown,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,4,,,,3,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,4,,,1,,,,,,,,,,,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,1,,,,,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,7,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,7,4,7,6,6,4,7,6,5,7,5,3,7,3,3,,6,4,1,2,5,4,5,2,4,7,,4,3,2,6
gorilla,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,1,,,7,,,,,,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,2,,,,,4,,,,,1,,,,,,,,,,,,,,,7,,,,6,,,,,,,,,,,,,,,,,,,,,,,7,2,7,6,1,7,7,6,6,7,7,1,7,2,3,,,2,1,1,,,5,,4,,,1,3,1,3
wind,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,,,,7,,,,,,,,2,,,,,,,,,,,,6,,,,,,,1,,,,,,,7,,,,7,,,,,,,2,,,,,,,,,,,,,7,,,,,,,,,7,,,,,,,,,,7,,1,,,,,,,,,,,,7,,,,,,,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,7,,,,,,3,,,,,,,,,,,,,,,,,,7,7,7,2,2,1,7,2,6,7,4,4,,2,7,,6,7,7,4,7,2,7,,5,1,,,1,4,3
ride,7,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,4,,,,,,,,1,,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,,,,,,,,,7,,,,,,6,,,,,,,4,,,,,,,,,,6,,,,,,,,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,5,7,3,4,1,7,2,6,7,2,2,7,2,7,4,4,3,7,,7,1,4,,3,,7,7,,1,1
pay,,,,,,1,,,,,,,,6,,,,,,,,,,,,,,4,,,,,,,,,,,,7,7,,,,,,,,,,,,1,,4,,,,,,6,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,,,,6,,,,,,,,,,,7,,,,,,,,,2,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,4,,,,,,,,6,,,,,,2,,,,,,,,,,,,,,,7,1,7,2,3,1,7,2,4,7,3,1,7,1,1,1,4,2,,1,1,1,4,1,,,3,5,,1,1
calm,,,,,,,1,,,,5,,,,,,,7,,,,,,6,,,,,,,,1,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,1,,,,,,2,,,,,,,4,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,4,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,2,1,1,5,5,6,7,3,1,,1,1,4,3,3,,,3,1,1,,3,1,,,,1,
learned,,,,,1,,,,,,,,,,,,,,,1,,3,,,,,7,,,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,7,1,,,,,,,,,,,,,5,,,,,,,,,,1,,,,7,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,1,7,2,2,1,6,2,6,7,4,1,,1,1,1,4,1,1,1,3,1,,1,1,1,,7,,,1
plan,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,,,,,,,3,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,1,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,7,,3,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,7,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,7,1,7,3,1,1,6,1,6,7,4,1,7,1,1,,3,1,,1,3,1,1,,3,1,,4,3,1,1
sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,7,7,,,,,,,,,,5,,,,6,5,,,,,,,,,,,7,,,,,,1,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,7,,,,,,,,,,,,,2,,,,,,,,,,,,,7,,,,,6,,,,,,,,,,,,,,,,,7,7,7,5,4,1,7,1,6,7,7,1,,2,1,1,,6,,1,7,1,,1,3,1,6,7,1,,1
his,,,,,,,1,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,6,,,,,,,,,1,,,,,,1,,,,,,,,,,7,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,3,7,5,1,1,7,6,6,7,7,1,7,1,1,,3,1,1,,4,1,1,,4,1,4,7,1,1,
quiet,,,,,,,,,,1,,,,,,,,,7,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,,4,,,,,,,,,,,7,,,,,,7,,,,,,,1,,,,,,,,,6,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,4,,,,,,7,,,,,1,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,7,3,7,3,1,1,7,3,6,7,6,1,7,1,1,,,4,,,,1,,1,,,7,,,,
pound,,,6,,,,,,,,,6,,,,,,,,,,,,7,,,2,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,7,,,,,,,,6,,,,,,,,,1,,,,,,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,2,1,1,4,2,4,7,2,1,,1,3,1,2,1,1,1,4,1,4,1,1,,,1,1,1,
weight,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,1,,,,,6,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7,,,,,,,,,,,,,,,,6,,,,7,,7,7,,,,,,,,,7,4,7,1,1,1,5,2,5,7,7,1,7,2,1,,5,2,1,1,,,3,,,1,,,1,1,1
turn,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,1,,,4,,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,7,,,,,,,,1,,,,,,3,,,,,,5,,,,,,,,,,,,2,,,,,5,,,,,,,,,,,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,1,7,4,1,1,7,2,6,7,2,1,,1,1,1,,3,,,,1,,1,2,1,,4,1,1,
flippers,,7,,,,,,,,,,,,2,,,,7,1,,,,,,,,,,1,,,,,,,,,,,,,,6,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,2,,,,,,,,,5,,,,,2,,,,,,,,7,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,4,2,7,1,2,7,7,2,4,5,2,1,4,3,1,4,,5,7,3,7,1,4,2,,7,,,5,,4
sandy,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,7,,,,,,,,,,,,,5,7,,,,,,,,,,,6,,,,,,,,,,,,,,7,3,,,,7,,,,,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,7,6,7,5,1,1,7,3,5,7,1,2,,3,2,,7,5,,1,7,1,,,1,,7,,,,1
bumper,,,,,,,,1,,,,6,,,,,,,,,,,7,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,2,,,1,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,7,,,,,,,1,,,,3,,,,,,,,4,,,,,,,7,,,,,,,,,,,,,,,,,,2,3,4,1,5,4,5,4,3,7,2,2,,3,3,4,4,6,1,,,,,,,7,1,1,5,,
trunks,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,5,,,1,,,,,,,1,,,,,,,3,,,,,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,,,,7,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,5,,,,,,,,,1,,,,,,,,5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,,3,,,,,,,6,,,,,,,,,,,,,,4,5,7,3,1,5,7,3,3,7,1,2,7,2,5,,1,3,,2,7,4,7,1,,,7,,5,,6
myself,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,6,,,,,,5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,3,,,,,,6,,5,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,6,,,,,,7,,,,,,,,,7,,,,,,1,,,,,,,,,,,,,,,1,,,,,7,,,,,,,,,,,7,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,7,7,,,,2,,5,1,1,7,,,5,,1
eleven,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,7,4,,,,,,,4,,,,,,,,,4,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,7,,,,,1,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,,,,1,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,1,,,,4,7,,1,1,1
muddy,,,,,,,,,4,,,,,,,,,,6,,,,,,,,,,,,5,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,,7,,,,,6,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7,,,7,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,7,,,,,,,,,,,,4,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,4,6,,7,1,,,7,1,,7,7,3,,,1
hang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,1,,,,,,,4,,,,7,,,,,,,,,,1,,1,,,,,5,,,,,,,,,,,4,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5,,,,,,,,1,,,,,,,,6,,,,,,,,,,7,,,,3,,,,,,,,,5,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,4,1,7,,1,1,,1,,1,
sigh,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,4,,,,,2,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,,,3,,,,,,,,7,,,,,,,,6,,,,,,,,,,1,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3,,1,,,1,,1,,4,,,,,1
captain,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,,,,,7,,,,,,,,4,,,,,4,,,,,,,,,,1,,7,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,,1,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6,,,,3,,,,,1,1,1,1,1,2
finding,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,6,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,7,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,7,,,,1,,,,,,,3,,,,,,,,6,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,3,,1,1,,1,1,1,1,1,,7,,1,
wife,,,,1,,,,,,,,,6,,,,,,2,,,,1,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,1,5,,,,,7,,,,,,,,,,,,,,,,,7,,6,,,3,,,,,,,,6,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,6,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1,,,,2,,1,4,1,,7,4,1,1,6
companion,,,,1,,,,,,,,,7,,,4,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,7,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,,,,,4,,,,,,,,,,7,,,,,,,,,,,,,,5,,,,,,,5,,,3,,,,,,,,,7,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,1,,,7,2,1,1,,1
